obscene,comment_text
0,"Courtesy ping 

Hi Dennis,

RE: 

In my first post in the section at WT:CSD, I linked your username, which I thought provides the ping.  Was I wrong?  Sorry, I certainly meant to ping you."
0,"If you are going to take that attitude, you wont find wikipedia a happy place. Alex is giving you good friendly advice, and you really ought to take it. Read WP:PSCI and WP:FRINGE and I suggest [[WP:IDHT}} too. You might get some answers to your tendentious questions. - (resonate)"
0,"""

Dreadstar, Wiki has many articles devoted to acronyms (such as United Nations, United States of America). Referring to the recently acquired document, there is now a stay order of the concerned High Court on publication of this document. We can *Now* cite the judgement's link on an OFFICIAL Govt. High Court website (which ought to meet reputable source /verificability criteria). For DOGSOC notability a simple google (is this verifiable?) news search on """"Nandigram"""" should do. Finally I may mention Wikipedia's Neutral Point of View Policy which is absolutely non-negotiable.  
Dogsoc, you do not seem to have read the links provided to you. You say """"DOGSOC"""" is on Google, but here is the Google search result for DOGSOC  with a total of  one article from 1910, not related to this article you are claiming is notable. The words you said it stands for, """"Dismantling our Governments Selling our Cities"""", a Google search comes up with again, nothing:  None of this has anything to do with POV, it has to do with, again, verifiability and reliable, third-party sources that establish the notability. Yes, USA, UN, and many, many other acronyms have pages here, but they are notable, mentioned in the news, media, and other reliable sources. This acronym is not. Further, you may wish to review the single purpose account guide as well. Thanks, Ariel♥Gold 
Docsoc, as Ariel said above, there are no google results, I always do a search prior to deleting articles, Wikipedia articles are not deleted without investigation. Provide three, verifiable third-party reliable sources, and I'll look into restoring the article.   † """
0,"IRS notice 

Hello there,
this is the IRS. You owe us $19,000 in unpaid taxes.

Kristina Gonzalez,
Inland Revenue Service
http://www.irs.gov.

2602:FFEA:1:131:0:0:0:D348"
0,"I'd like to be unblocked, not so I can make any further edits currently to the Erin Burnett pages, but so I can take this to the dispute resolution notice board, since I obviously have the facts on my side, I'm just outnumbered by one or two.  Thanks."
0,"""

 Ordu page 

ROOB323, you reverted my edit without reason. If you read the Ordu discussion, I have established that the Balakian source is biased and based upon Dardian's biased point of view. The Vakit source dating to 1933 where Dardian cites as a source, also was not corroborated by any other person - academic or none, dead or alive. You are reverting to an edit in discussion and you did not discuss it before or after your edit. That amounts to """"Sneaky Vandalism"""" and distruption of an ongoing discussion. Refer to Nishkid64 if you have issues with that.  """
0,"""

Muppets FAC
If you look at the other FACs up, you'll see that I've been investigating all the candidates sources, not just yours. While I'd love to have time to devote to every candidate and do a full review of the prose and other aspects, I just don't have the time. It has been a failing of FAs for a while that no one was investigating the sources and commenting on the reliablity or non-reliability of them for quite a while, and I've tried to step up and help with that. Others at FAC specialize in other areas,  - Talk """
0,TU has an article here that the budget dispute is going to court now. I didnt read the specifics though. That is really cool you got that photo! Any word on when the new City Hall/ old verizon building will be moved into? I did see a good reference on Native American settlement along the Poesten Kill to Wynants Kill area recently... just got to find where I stuck it... I seem to have been distracted by something recently.
0,"hi what up bugs 
baseball bugs private website

 and User:Baseball Bugs having fun!]]

the acitivities of the pro vietnamese gouc Dave1185
Dave1185 private website

 and User:Baseball Bugs having fun!]]"
0,"Thanks for taking the time to inform me of the feedback I received. I appreciate that. I just don't see how the page is POV. It completely puzzles me. I've made around 300 similar lists and the only one that's been questioned is that one, and only because of one person who hates the concept of Great Britain. Maybe you can help me understand I just don't see it at all."
0,"""

==SUSPICIOUS MASS EDITS-IS ANY ADMINISTRATOR FOLLOWING SPYLAB'S """"EDITING""""?

Can anybody tell me who gave the right to this guy under the pseudonym spylab to behave like the master of wikipedia, deleting my comment I uploaded yesterday here and ignoring the comments of other users, despite the fact they were based on wikipedia policy, according to which he cannot introduce mass changes to an entry without generating a discussion first in the talk page about the changes he suggested? Evidence was produced by other users to show that he LIED when he said that he did just a simple copy-editing, as it was shown that he deleted sentences, and that he distorted the meaning of other phrases, simply because he has no clue about the Inclusive Democracy project.Despite all this, he comes back again and again adding/deleting and """"re-organizing"""" at will this entry. Has anybody appointed him to do this damaging work, which far from enhancing the significance of wikipedia, it creates the impression that any ignoramus can do whatever he likes with long-established entries?86.161.205.18  """
